Customer_Name,Province,Region,Customer_Segment,Cust_id,Phone_Number,Email,Ord_id,Prod_id,Ship_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
GARY HANSEN,ONTARIO,ONTARIO,CONSUMER,Cust_508,613-555-0105,dmouse@yahoo.com,Ord_1501,Prod_1,SHP_2074,1234.85,0.03,34,212.2,8.22,0.57,31495,4/8/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,11/8/2010
ANNA HABERLIN,ONTARIO,ONTARIO,CORPORATE,Cust_510,613-555-0157,wmszeliga@me.com,Ord_1415,Prod_1,SHP_1954,396.69,0.09,12,-18.45,8.74,0.61,18182,10/4/2011,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,12/4/2011
EUGENE HILDEBRAND,ONTARIO,ONTARIO,HOME OFFICE,Cust_517,613-555-0115,pjacklam@yahoo.ca,Ord_1563,Prod_1,SHP_2159,345.57,0.06,4,-218.77,35,0.81,41221,12/9/2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,13-09-2009
MELANIE PAGE,ONTARIO,ONTARIO,CORPORATE,Cust_519,613-555-0198,crypt@mac.com,Ord_1447,Prod_1,SHP_2000,476.06,0.04,33,-120.48,9.37,0.56,22881,6/4/2010,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,7/4/2010
DARREN POWERS,ONTARIO,ONTARIO,CORPORATE,Cust_521,613-555-0199,gerlo@optonline.net,Ord_1385,Prod_1,SHP_1912,847.82,0.05,38,-1348.5,45,0.61,14693,9/1/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DELIVERY TRUCK,11/1/2011
PATRICK BZOSTEK,ONTARIO,ONTARIO,CONSUMER,Cust_522,613-555-0176,aukjan@comcast.net,Ord_1357,Prod_1,SHP_1866,482.91,0.1,29,-16.59,6.25,0.58,11425,22-06-2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,23-06-2011
DAN LAWERA,ONTARIO,ONTARIO,CORPORATE,Cust_525,+1-613-555-198,guialbu@live.com,Ord_1516,Prod_1,SHP_2093,2536.18,0.1,19,350.62,19.99,0.56,34082,28-10-2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,29-10-2011
DAN LAWERA,ONTARIO,ONTARIO,CORPORATE,Cust_525,+1-613-555-198,guialbu@live.com,Ord_1516,Prod_3,SHP_2093,38.56,0.07,20,-10.25,1.49,0.37,34082,28-10-2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,29-10-2011
DAVE HALLSTEN,ONTARIO,ONTARIO,HOME OFFICE,Cust_527,+1-613-555-199,hikoza@sbcglobal.net,Ord_1402,Prod_1,SHP_1934,236.45,0.06,32,-259.02,9.69,0.83,17152,12/3/2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,13-03-2012
ARTHUR WIEDIGER,ONTARIO,ONTARIO,CORPORATE,Cust_528,+1-613-555-176,aukjan@me.com,Ord_1371,Prod_1,SHP_1889,883.15,0.01,39,-1148.19,35,0.84,13091,15-11-2009,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,16-11-2009
ARTHUR WIEDIGER,ONTARIO,ONTARIO,CORPORATE,Cust_528,+1-613-555-176,aukjan@me.com,Ord_1371,Prod_6,SHP_1889,81.43,0.08,12,-44.66,7.03,0.37,13091,15-11-2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,16-11-2009
DUANE HUFFMAN,ONTARIO,ONTARIO,CONSUMER,Cust_529,613-555-0193,alhajj@msn.com,Ord_1372,Prod_1,SHP_1890,750.03,0.07,35,-1072.97,35,0.84,13383,15-06-2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,17-06-2012
ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_53,(902) 555-0162,harryh@att.net,Ord_69,Prod_1,SHP_93,5188.86,0.1,48,395.12,8.64,0.78,11137,29-11-2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,30-11-2012
JIM MITCHUM,ONTARIO,ONTARIO,CONSUMER,Cust_530,613-555-0161,jaxweb@yahoo.com,Ord_1662,Prod_1,SHP_2295,479.84,0.02,34,5.71,5.5,0.57,56710,11/5/2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,12/5/2010
JIM MITCHUM,ONTARIO,ONTARIO,CONSUMER,Cust_530,613-555-0161,jaxweb@yahoo.com,Ord_1662,Prod_4,SHP_2295,833.9265,0.08,16,-39.22,3.99,0.59,56710,11/5/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,12/5/2010
FRANK HAWLEY,ONTARIO,ONTARIO,HOME OFFICE,Cust_532,613-555-0111,oster@att.net,Ord_1382,Prod_1,SHP_1906,2367.99,0.04,14,320.1,11.87,0.62,14211,12/2/2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,14-02-2009
NARESJ PATEL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_536,+1-613-555-161,gmcgath@aol.com,Ord_1453,Prod_1,SHP_2008,6163.52,0.02,26,755.95,28.66,0.72,23748,10/8/2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DELIVERY TRUCK,12/8/2012
RUBEN AUSMAN,ONTARIO,ONTARIO,CORPORATE,Cust_537,+1-613-555-156,jeteve@msn.com,Ord_1531,Prod_1,SHP_2118,1025.02,0.04,30,87.03,8.74,0.61,36643,23-02-2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24-02-2009
LARRY HUGHES,ONTARIO,ONTARIO,HOME OFFICE,Cust_539,+1-613-555-187,hutton@optonline.net,Ord_1410,Prod_1,SHP_1945,981.9,0.06,26,11.38,12.9,0.57,17825,13-01-2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,16-01-2010
LARRY HUGHES,ONTARIO,ONTARIO,HOME OFFICE,Cust_539,+1-613-555-187,hutton@optonline.net,Ord_1418,Prod_1,SHP_1958,442.57,0.01,27,-60.73,8.78,0.57,18533,6/11/2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,7/11/2009
MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,Cust_540,+1-613-555-186,bowmanbs@optonline.net,Ord_1678,Prod_1,SHP_2321,1610.26,0.06,25,122.42,6.88,0.73,59589,11/4/2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,11/4/2012
JONATHAN HOWELL,ONTARIO,ONTARIO,CONSUMER,Cust_542,613-555-0152,drewf@hotmail.com,Ord_1599,Prod_1,SHP_2211,1217.77,0.01,27,283.14,6.22,,46307,6/2/2011,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,9/2/2011
NAT CARROLL,ONTARIO,ONTARIO,HOME OFFICE,Cust_544,613-555-0171,jaxweb@me.com,Ord_1457,Prod_1,SHP_2013,1049.49,0.05,24,-5.41,16.36,0.55,24196,30-07-2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,1/8/2010
NAT CARROLL,ONTARIO,ONTARIO,HOME OFFICE,Cust_544,613-555-0171,jaxweb@me.com,Ord_2806,Prod_1,SHP_3861,2834.96,0.07,16,587.64,19.99,0.55,54850,24-12-2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24-12-2010
MIKE CAUDLE,ONTARIO,ONTARIO,CORPORATE,Cust_548,+1-613-555-152,koudas@mac.com,Ord_1448,Prod_1,SHP_2001,1756.11,0.1,29,-888.07,35,0.8,22950,21-12-2011,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,28-12-2011
BRIAN STUGART,ONTARIO,ONTARIO,CONSUMER,Cust_553,613-555-0187,rfoley@att.net,Ord_1534,Prod_1,SHP_2122,6245.76,0.1,32,1462.42,9.99,0.6,36866,24-03-2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,26-03-2010
DAVE HALLSTEN,ONTARIO,ONTARIO,CORPORATE,Cust_557,613-555-0157,raines@yahoo.ca,Ord_1660,Prod_1,SHP_2293,1497.93,0.05,9,35.31,19.99,0.66,56002,4/7/2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,11/7/2009
BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_56,(902) 555-0126,nachbaur@verizon.net,Ord_230,Prod_1,SHP_319,368.18,0.07,32,-36.78,4.81,0.58,37634,21-05-2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,22-05-2012
AMY COX,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_564,+1-613-555-194,fukuchi@me.com,Ord_1535,Prod_1,SHP_2124,1326.69,0,37,185.37,8.74,0.61,36929,25-05-2012,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,29-05-2012
ANEMONE RATNER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_566,519-555-0118,dinther@gmail.com,Ord_1579,Prod_1,SHP_2179,1221.62,0.01,18,-468.64,35,0.8,43367,9/3/2010,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,9/3/2010
NOEL STAAVOS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_685,641-555-0198,sumdumass@yahoo.ca,Ord_1894,Prod_1,SHP_2600,173.33,0.09,3,-121.39,19.99,0.81,13476,16-10-2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,17-10-2010
NOEL STAAVOS,QUEBEC,QUEBEC,HOME OFFICE,Cust_838,+1-418-555-170,portscan@sbcglobal.net,Ord_1791,Prod_1,SHP_2482,416.4,0.02,24,24.33,4.96,0.58,1444,5/12/2009,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,7/12/2009
NOEL STAAVOS,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,Cust_602,709-555-0138,kawasaki@yahoo.ca,Ord_1791,Prod_6,SHP_2482,21.44,0.02,2,-13.67,8.74,0.36,1444,5/12/2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,7/12/2009
LENA CREIGHTON,ONTARIO,ONTARIO,CORPORATE,Cust_570,519-555-0153,notaprguy@live.com,Ord_1628,Prod_1,SHP_2248,1390.17,0.07,13,-469.84,35,0.82,51813,21-12-2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,23-12-2012
MICHAEL DOMINGUEZ,ONTARIO,ONTARIO,HOME OFFICE,Cust_576,+1-519-555-153,mahbub@outlook.com,Ord_1681,Prod_1,SHP_2326,1132.6,0.01,11,-310.21,35,,134,30-04-2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/5/2012
OLVERA TOCH,ONTARIO,ONTARIO,HOME OFFICE,Cust_578,519-555-0180,hoangle@yahoo.ca,Ord_1764,Prod_1,SHP_2445,786.13,0.04,48,-236.12,7.04,0.81,42690,28-09-2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/10/2010
OLVERA TOCH,ONTARIO,ONTARIO,HOME OFFICE,Cust_578,519-555-0180,hoangle@yahoo.ca,Ord_1764,Prod_3,SHP_2445,18697.24,0.02,44,8918.74,19.99,0.35,42690,28-09-2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,2/10/2010
TODD BOYES,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_582,519-555-0171,wsnyder@me.com,Ord_1688,Prod_1,SHP_2336,365.62,0.03,10,15.77,8.22,0.57,2752,18-11-2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,18-11-2010
SEAN MILLER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_583,+1-519-555-141,gozer@yahoo.com,Ord_1690,Prod_1,SHP_2340,573.89,0.09,41,-121.44,7.69,0.57,5699,29-07-2012,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,3/8/2012
MICHELLE ELLISON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_585,+1-519-555-108,jugalator@gmail.com,Ord_1707,Prod_1,SHP_2365,614.34,0.02,44,-171.7,9.37,0.56,13895,20-11-2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,20-11-2010
MICHELLE ELLISON,ONTARIO,ONTARIO,CONSUMER,Cust_586,+1-519-555-124,overbom@icloud.com,Ord_1737,Prod_1,SHP_2404,639.84,0.03,42,-95.76,4.53,0.81,30597,5/8/2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,6/8/2012
SCOT CORAM,ONTARIO,ONTARIO,CORPORATE,Cust_587,+1-519-555-159,skoch@gmail.com,Ord_1778,Prod_1,SHP_2465,669.69,0.03,8,-297.02,35,0.81,53574,9/4/2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,10/4/2012
HARRY MARIE,ONTARIO,ONTARIO,CONSUMER,Cust_594,519-555-0147,mbalazin@live.com,Ord_1721,Prod_1,SHP_2381,3644.6,0.05,46,-1144.67,35,0.81,21414,4/5/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,6/5/2011
HARRY MARIE,ONTARIO,ONTARIO,CONSUMER,Cust_594,519-555-0147,mbalazin@live.com,Ord_1721,Prod_6,SHP_2381,117.91,0.05,34,29.27,1.09,0.39,21414,4/5/2011,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,6/5/2011
HARRY MARIE,ONTARIO,ONTARIO,CONSUMER,Cust_594,519-555-0147,mbalazin@live.com,Ord_1726,Prod_1,SHP_2388,138.24,0.03,8,-60.04,7.04,0.81,23174,26-07-2012,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/8/2012
VICTORIA WILSON,ONTARIO,ONTARIO,HOME OFFICE,Cust_595,+1-519-555-160,quantaman@me.com,Ord_1749,Prod_1,SHP_2423,679.52,0.09,40,-152.4,9.47,0.59,37223,10/11/2011,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,17-11-2011
VICTORIA WILSON,ONTARIO,ONTARIO,HOME OFFICE,Cust_595,+1-519-555-160,quantaman@me.com,Ord_1749,Prod_1,SHP_2424,5176.27,0.01,38,-743.45,35,0.84,37223,10/11/2011,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,15-11-2011
SHAHID COLLISTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_596,+1-519-555-190,thrymm@sbcglobal.net,Ord_1782,Prod_1,SHP_2469,210.22,0,13,-30.71,7.69,0.57,55458,16-03-2012,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,18-03-2012
SHAHID COLLISTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_596,+1-519-555-190,thrymm@sbcglobal.net,Ord_1782,Prod_3,SHP_2469,115.78,0.07,32,-167.42,6.83,0.38,55458,16-03-2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,18-03-2012
MONICA FEDERLE,NUNAVUT,NUNAVUT,CORPORATE,Cust_6,,lishoy@icloud.com,Ord_6,Prod_1,SHP_8,2781.82,0.07,21,-695.26,35,,643,24-03-2011,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,25-03-2011
JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_61,867-555-0102,pavel@hotmail.com,Ord_168,Prod_1,SHP_227,18235.47,0.03,48,1166.93,99,0.65,27553,12/8/2011,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DELIVERY TRUCK,14-08-2011
RICK DUSTON,QUEBEC,QUEBEC,CORPORATE,Cust_893,418-555-0143,grossman@icloud.com,Ord_1821,Prod_1,SHP_3106,422.83,0.02,14,-21.06,6.64,0.7,25927,22-04-2009,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,22-04-2009
CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_62,867-555-0133,kohlis@yahoo.ca,Ord_82,Prod_1,SHP_109,669.02,0.02,28,-1274.02,53.03,0.78,12704,9/2/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,DELIVERY TRUCK,11/2/2010
HAROLD DAHLEN,NEWFOUNDLAND,ATLANTIC,CORPORATE,Cust_623,709-555-0170,smpeters@msn.com,Ord_1815,Prod_1,SHP_2508,498.28,0.01,37,10.18,4.51,0.59,22020,17-05-2010,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,18-05-2010
GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_63,867-555-0159,treit@aol.com,Ord_85,Prod_1,SHP_114,460.68,0.01,40,-116.76,7.46,0.59,13280,11/9/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,12/9/2009
GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_63,867-555-0159,treit@aol.com,Ord_85,Prod_4,SHP_114,318.7585,0.1,49,-160.95,5.03,0.6,13280,11/9/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,12/9/2009
GIULIETTA DORTCH,NEWFOUNDLAND,ATLANTIC,CONSUMER,Cust_630,+1-709-555-106,malvar@yahoo.com,Ord_1825,Prod_1,SHP_2519,157.33,0.1,14,-76.34,8.6,0.57,30023,15-10-2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24-10-2010
FRED MCMATH,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,Cust_634,+1-709-555-126,sekiya@verizon.net,Ord_1830,Prod_1,SHP_2524,29.65,0.05,1,-16.54,7.69,0.57,36005,17-09-2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,21-09-2010
CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,Cust_635,709-555-0126,twoflower@msn.com,Ord_1856,Prod_1,SHP_2550,1086.39,0.03,6,-311.23,35,0.85,48994,22-10-2010,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24-10-2010
ALEX GRAYSON,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_723,+1-641-555-172,delpino@mac.com,Ord_1846,Prod_1,SHP_2666,250.75,0.02,13,-43.52,9.47,0.59,42528,23-02-2010,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,24-02-2010
ALEX GRAYSON,QUEBEC,QUEBEC,CONSUMER,Cust_856,418-555-0143,enintend@outlook.com,Ord_1846,Prod_6,SHP_2666,200.7,0.02,29,-147.72,9.17,0.37,42528,23-02-2010,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,24-02-2010
MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_65,902-555-0162,oechslin@att.net,Ord_226,Prod_1,SHP_314,1168.15,0.04,24,-743.96,35,0.83,36646,8/6/2010,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,9/6/2010
PAUL KNUTSON,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_720,641-555-0124,birddog@sbcglobal.net,Ord_1858,Prod_1,SHP_2820,73.86,0.08,7,-52.49,9.45,0.6,55425,1/11/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/11/2011
PETER MCVEE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_659,641-555-0128,moxfulder@yahoo.ca,Ord_2000,Prod_1,SHP_2733,2545.89,0.01,17,-321.51,35,,11008,24-02-2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,26-02-2009
DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_66,902-555-0166,hahsler@live.com,Ord_300,Prod_1,SHP_403,617.26,0.04,48,-37.52,6.13,0.57,52321,5/11/2011,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,7/11/2011
ALYSSA TATE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_669,641-555-0184,gtewari@yahoo.ca,Ord_1881,Prod_1,SHP_2582,381.6,0.1,2,-319.02,19.99,0.71,4162,9/2/2012,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,13-02-2012
BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_67,902-555-0177,fbriere@yahoo.ca,Ord_194,Prod_1,SHP_262,789.01,0.07,2,-539.59,11.37,0.57,31364,1/5/2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,1/5/2009
DOROTHY BADDERS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,Cust_68,902-555-0126,amaranth@yahoo.ca,Ord_298,Prod_1,SHP_400,1326.04,0.02,39,-1129.96,35,0.81,51971,3/10/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,5/10/2011
DOROTHY BADDERS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,Cust_68,902-555-0126,amaranth@yahoo.ca,Ord_298,Prod_11,SHP_400,3881.89,0.06,22,-803.52,69,0.72,51971,3/10/2011,NOT SPECIFIED,FURNITURE,TABLES,REGULAR AIR,5/10/2011
FRED MCMATH,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_681,641-555-0143,tfinniga@aol.com,Ord_2018,Prod_1,SHP_2761,1844.26,0.03,50,47.58,12.9,0.57,24102,30-11-2010,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,1/12/2010
DEAN PERCER,NOVA SCOTIA,ATLANTIC,HOME OFFICE,Cust_683,641-555-0107,adamk@icloud.com,Ord_1892,Prod_1,SHP_2598,1660.86,0.04,4,-164.59,11.37,0.57,12005,24-06-2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,26-06-2012
HAROLD DAHLEN,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_692,+1-641-555-155,bbirth@me.com,Ord_1900,Prod_1,SHP_2606,2160.27,0.09,28,-818.32,35,0.81,16036,5/1/2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,6/1/2012
HAROLD DAHLEN,QUEBEC,QUEBEC,CORPORATE,Cust_887,+1-418-555-189,ewaters@gmail.com,Ord_1900,Prod_1,SHP_2606,550.93,0.1,33,-141.6,9.47,0.59,16036,5/1/2012,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,6/1/2012
HAROLD DAHLEN,QUEBEC,QUEBEC,CORPORATE,Cust_887,+1-418-555-189,ewaters@gmail.com,Ord_1900,Prod_4,SHP_2606,1319.421,0.07,10,-268.87,8.08,0.6,16036,5/1/2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/1/2012
CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_696,641-555-0137,jbarta@comcast.net,Ord_1941,Prod_1,SHP_2658,2651.23,0.09,27,-741.81,35,0.82,38599,26-10-2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,27-10-2009
CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,Cust_696,641-555-0137,jbarta@comcast.net,Ord_1909,Prod_1,SHP_2752,167.53,0.03,11,-40.94,7.69,0.57,21319,29-04-2010,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/5/2010
BRAD EASON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,Cust_70,(+1)-506-555-0181,timtroyr@mac.com,Ord_319,Prod_1,SHP_426,178.45,0.09,31,-104.96,4.69,0.68,55875,25-11-2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,25-11-2009
MARK PACKER,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_906,+1-418-555-164,garyjb@att.net,Ord_2043,Prod_1,SHP_3160,130.43,0.03,9,-8.7,4.51,0.59,40005,25-07-2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,25-07-2010
ANTHONY GARVERICK,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_707,641-555-0184,ilikered@msn.com,Ord_1933,Prod_1,SHP_2649,69.57,0.05,8,-36.06,6.5,0.59,36454,18-02-2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,21-02-2011
CARLOS MEADOR,NOVA SCOTIA,ATLANTIC,CORPORATE,Cust_710,641-555-0184,gboss@aol.com,Ord_1948,Prod_1,SHP_2669,384.21,0.04,23,-266.22,17.78,0.59,43813,21-07-2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,23-07-2009
TROY STAEBEL,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_713,+1-641-555-184,kevinm@mac.com,Ord_1930,Prod_1,SHP_2644,290.07,0.07,18,-114.2,7.04,0.81,33699,26-07-2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/8/2009
MARK HABERLIN,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_715,+1-641-555-181,kramulous@hotmail.com,Ord_1972,Prod_1,SHP_2696,1769.9,0.05,18,-468.89,35,,55938,2/7/2012,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,3/7/2012
MARK HABERLIN,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_920,+1-418-555-148,stern@yahoo.com,Ord_1972,Prod_6,SHP_2696,802.46,0.08,42,192.88,5.97,0.38,55938,2/7/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,EXPRESS AIR,3/7/2012
DEBORAH BRUMFIELD,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_725,+1-641-555-169,hmbrand@yahoo.com,Ord_1978,Prod_1,SHP_2704,2138.63,0.01,14,453.03,19.99,0.56,59270,11/1/2010,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,12/1/2010
